id,url_id,user_id,event_type,timestamp,details
216,216,202,created,2025-05-04 08:09:31,"{""short_code"":""kSYYMC"",""original_url"":""https://hackstack.io/tidy/delta/216""}"
217,217,300,created,2025-09-19 23:12:10,"{""short_code"":""uaXVT3"",""original_url"":""https://seeded.app/young/quartz/217""}"
218,218,28,created,2026-01-19 06:37:46,"{""short_code"":""QGRLQZ"",""original_url"":""https://opswise.net/keen/harvest/218""}"
219,219,136,created,2025-07-01 06:31:37,"{""short_code"":""xfFAiE"",""original_url"":""https://opswise.net/ivory/valley/219""}"
220,220,302,created,2025-08-07 03:19:13,"{""short_code"":""4Xb1tv"",""original_url"":""https://example.com/brisk/garden/220""}"
221,221,241,created,2025-08-03 20:55:23,"{""short_code"":""GXZaL6"",""original_url"":""https://opswise.net/tidy/engine/221""}"
222,222,218,created,2025-01-01 16:54:43,"{""short_code"":""i185OS"",""original_url"":""https://acme.dev/keen/harvest/222""}"
223,223,273,created,2025-09-08 02:16:00,"{""short_code"":""2mpj6A"",""original_url"":""https://relay.cloud/gold/garden/223""}"
224,224,201,created,2025-04-16 12:15:15,"{""short_code"":""lMFNBU"",""original_url"":""https://opswise.net/opal/anchor/224""}"
225,225,211,created,2025-11-19 11:59:30,"{""short_code"":""WPigYG"",""original_url"":""https://relay.cloud/brisk/river/225""}"
226,226,235,created,2025-06-17 14:16:02,"{""short_code"":""SYUxbv"",""original_url"":""https://relay.cloud/brisk/zenith/226""}"
227,227,7,created,2025-05-11 20:55:17,"{""short_code"":""pO14l4"",""original_url"":""https://opswise.net/proud/meadow/227""}"
228,228,168,created,2025-05-10 21:03:00,"{""short_code"":""HeRzd8"",""original_url"":""https://seeded.app/proud/signal/228""}"
229,229,7,created,2026-01-23 08:17:18,"{""short_code"":""o2euTY"",""original_url"":""https://seeded.app/clear/network/229""}"
230,230,223,created,2025-04-07 02:22:39,"{""short_code"":""rnMpbJ"",""original_url"":""https://example.com/keen/orbit/230""}"
231,231,335,created,2025-10-23 23:07:27,"{""short_code"":""OrRYxt"",""original_url"":""https://hackstack.io/cobalt/canyon/231""}"
232,232,1,created,2025-09-23 08:55:30,"{""short_code"":""1bMUsu"",""original_url"":""https://seeded.app/opal/harvest/232""}"
233,233,189,created,2025-08-13 06:01:21,"{""short_code"":""L4sMaU"",""original_url"":""https://seeded.app/keen/kernel/233""}"
234,234,104,created,2025-08-29 16:55:38,"{""short_code"":""nMFiVo"",""original_url"":""https://example.com/young/kernel/234""}"
235,235,74,created,2025-11-02 22:08:12,"{""short_code"":""ubo7JU"",""original_url"":""https://hackstack.io/urban/yard/235""}"
236,236,292,created,2025-10-13 05:56:58,"{""short_code"":""XUzxn6"",""original_url"":""https://relay.cloud/brisk/field/236""}"
237,237,387,created,2025-02-12 11:50:29,"{""short_code"":""EzInta"",""original_url"":""https://example.com/ivory/uplink/237""}"
238,238,208,created,2025-11-15 22:07:49,"{""short_code"":""lu74yl"",""original_url"":""https://opswise.net/tidy/kernel/238""}"
239,239,356,created,2025-06-10 11:51:16,"{""short_code"":""6xS6Xo"",""original_url"":""https://opswise.net/keen/kernel/239""}"
240,240,198,created,2025-03-14 02:41:11,"{""short_code"":""DSeRMT"",""original_url"":""https://example.com/lively/signal/240""}"
241,241,110,created,2025-03-15 09:09:54,"{""short_code"":""TOHIHm"",""original_url"":""https://acme.dev/jade/river/241""}"
242,242,385,created,2025-03-21 10:22:50,"{""short_code"":""v7ndKw"",""original_url"":""https://opswise.net/amber/journey/242""}"
243,243,275,created,2025-02-09 18:13:49,"{""short_code"":""t7KAvx"",""original_url"":""https://seeded.app/young/pioneer/243""}"
244,244,355,created,2025-04-14 10:58:12,"{""short_code"":""fCukY8"",""original_url"":""https://opswise.net/amber/quartz/244""}"
245,245,170,created,2025-02-14 06:35:34,"{""short_code"":""W5If1u"",""original_url"":""https://opswise.net/amber/signal/245""}"
246,246,383,created,2025-01-16 15:09:00,"{""short_code"":""8hE7cJ"",""original_url"":""https://seeded.app/navy/journey/246""}"
247,247,201,created,2025-03-30 03:09:10,"{""short_code"":""oR3MrK"",""original_url"":""https://seeded.app/dawn/garden/247""}"
248,248,149,created,2025-12-23 01:34:30,"{""short_code"":""x0BmLB"",""original_url"":""https://relay.cloud/ivory/valley/248""}"
249,249,237,created,2025-08-23 17:19:26,"{""short_code"":""56B8MR"",""original_url"":""https://example.com/opal/engine/249""}"
250,250,398,created,2025-07-14 16:53:20,"{""short_code"":""jvxlw0"",""original_url"":""https://acme.dev/keen/network/250""}"
251,251,215,created,2025-01-05 02:45:59,"{""short_code"":""dKevlL"",""original_url"":""https://acme.dev/rapid/journey/251""}"
252,252,307,created,2026-01-05 05:38:28,"{""short_code"":""98U3Ao"",""original_url"":""https://hackstack.io/rapid/yard/252""}"
253,253,379,created,2025-04-14 08:13:32,"{""short_code"":""Ycu9SY"",""original_url"":""https://opswise.net/forest/island/253""}"
254,254,197,created,2025-01-15 00:07:00,"{""short_code"":""UBNx4u"",""original_url"":""https://acme.dev/lively/journey/254""}"
255,255,18,created,2025-06-19 15:46:19,"{""short_code"":""bgCxT9"",""original_url"":""https://relay.cloud/harbor/pioneer/255""}"
256,256,162,created,2025-07-24 16:53:36,"{""short_code"":""oEiEUS"",""original_url"":""https://opswise.net/vivid/journey/256""}"
257,257,139,created,2025-08-24 01:28:42,"{""short_code"":""SbjjY8"",""original_url"":""https://relay.cloud/jade/orbit/257""}"
258,258,127,created,2025-06-27 21:56:19,"{""short_code"":""H2rvc7"",""original_url"":""https://hackstack.io/mellow/pioneer/258""}"
259,259,53,created,2025-05-07 02:30:12,"{""short_code"":""kr3xhk"",""original_url"":""https://acme.dev/ember/garden/259""}"
260,260,343,created,2026-01-10 07:08:33,"{""short_code"":""aOK0JG"",""original_url"":""https://opswise.net/keen/window/260""}"
261,261,142,created,2025-10-14 01:09:32,"{""short_code"":""BcPzab"",""original_url"":""https://seeded.app/amber/window/261""}"
262,262,169,created,2025-01-22 19:15:50,"{""short_code"":""T7IWm7"",""original_url"":""https://seeded.app/vivid/harvest/262""}"
263,263,29,created,2026-01-18 06:01:15,"{""short_code"":""FZ9iHv"",""original_url"":""https://example.com/brisk/garden/263""}"
264,264,226,created,2025-01-21 20:40:39,"{""short_code"":""Es6zs6"",""original_url"":""https://opswise.net/forest/journey/264""}"
265,265,398,created,2025-08-10 15:10:57,"{""short_code"":""Mey29S"",""original_url"":""https://relay.cloud/proud/anchor/265""}"
266,266,107,created,2025-03-30 05:33:26,"{""short_code"":""FF3LvX"",""original_url"":""https://opswise.net/rapid/window/266""}"
267,267,359,created,2025-10-29 10:18:12,"{""short_code"":""dZlAKr"",""original_url"":""https://relay.cloud/proud/quartz/267""}"
268,268,343,created,2025-08-22 04:45:55,"{""short_code"":""NMGdOx"",""original_url"":""https://example.com/mellow/garden/268""}"
269,269,358,created,2025-09-17 20:18:08,"{""short_code"":""8xZBfE"",""original_url"":""https://relay.cloud/vivid/meadow/269""}"
270,270,262,created,2025-08-27 23:09:19,"{""short_code"":""cQrOzq"",""original_url"":""https://opswise.net/warm/field/270""}"
271,271,87,created,2025-03-03 07:58:47,"{""short_code"":""WS6RCW"",""original_url"":""https://hackstack.io/gold/quartz/271""}"
272,272,196,created,2025-07-23 09:17:43,"{""short_code"":""9aBSIM"",""original_url"":""https://example.com/calm/garden/272""}"
273,273,330,created,2025-08-24 08:17:33,"{""short_code"":""HdqzcT"",""original_url"":""https://seeded.app/silver/delta/273""}"
274,274,301,created,2025-05-08 11:31:06,"{""short_code"":""eAOinm"",""original_url"":""https://example.com/harbor/river/274""}"
275,275,316,created,2025-10-15 23:49:53,"{""short_code"":""Kx4KdI"",""original_url"":""https://hackstack.io/opal/quartz/275""}"
276,276,383,created,2025-07-19 18:14:20,"{""short_code"":""VE7aPD"",""original_url"":""https://acme.dev/young/delta/276""}"
277,277,58,created,2025-09-10 18:34:44,"{""short_code"":""Cipdpw"",""original_url"":""https://relay.cloud/amber/engine/277""}"
278,278,299,created,2025-09-30 06:49:23,"{""short_code"":""MPLbvq"",""original_url"":""https://seeded.app/gold/network/278""}"
279,279,322,created,2025-02-04 03:41:49,"{""short_code"":""QuG4gN"",""original_url"":""https://seeded.app/mellow/orbit/279""}"
280,280,219,created,2025-04-11 00:35:35,"{""short_code"":""Sr7S7Z"",""original_url"":""https://hackstack.io/calm/orbit/280""}"
281,281,113,created,2025-08-20 21:09:04,"{""short_code"":""0uNKtV"",""original_url"":""https://acme.dev/warm/signal/281""}"
282,282,194,created,2025-03-26 07:33:54,"{""short_code"":""ZWfABN"",""original_url"":""https://hackstack.io/young/harvest/282""}"
283,283,31,created,2025-02-06 14:41:48,"{""short_code"":""zlhDE1"",""original_url"":""https://example.com/ember/zenith/283""}"
284,284,135,created,2025-11-29 19:14:27,"{""short_code"":""XpH7P1"",""original_url"":""https://example.com/cobalt/valley/284""}"
285,285,32,created,2025-05-04 10:03:57,"{""short_code"":""KbKzc5"",""original_url"":""https://opswise.net/proud/kernel/285""}"
286,286,137,created,2025-06-24 09:27:21,"{""short_code"":""mNbw2i"",""original_url"":""https://acme.dev/urban/anchor/286""}"
287,287,159,created,2025-05-23 18:00:43,"{""short_code"":""HNNK6n"",""original_url"":""https://relay.cloud/jade/network/287""}"
288,288,215,created,2025-08-06 16:52:45,"{""short_code"":""wAQrhd"",""original_url"":""https://acme.dev/proud/zenith/288""}"
289,289,47,created,2026-02-08 14:35:25,"{""short_code"":""WNnZMf"",""original_url"":""https://hackstack.io/brisk/canyon/289""}"
290,290,399,created,2025-01-12 13:26:09,"{""short_code"":""wUBOCE"",""original_url"":""https://hackstack.io/vivid/harvest/290""}"
291,291,51,created,2025-10-23 08:50:37,"{""short_code"":""mjP0Lg"",""original_url"":""https://opswise.net/young/signal/291""}"
292,292,229,created,2025-01-08 23:53:21,"{""short_code"":""CCgQZW"",""original_url"":""https://example.com/silver/yard/292""}"
293,293,78,created,2026-01-14 10:14:35,"{""short_code"":""Qn6K3M"",""original_url"":""https://relay.cloud/young/lagoon/293""}"
294,294,355,created,2025-09-22 02:43:53,"{""short_code"":""jYsVma"",""original_url"":""https://hackstack.io/brisk/lagoon/294""}"
295,295,85,created,2025-06-07 02:02:12,"{""short_code"":""fOESPE"",""original_url"":""https://opswise.net/jade/garden/295""}"
296,296,329,created,2025-04-24 11:53:17,"{""short_code"":""WsDF8q"",""original_url"":""https://example.com/harbor/window/296""}"
297,297,111,created,2025-09-12 18:38:18,"{""short_code"":""xS2HFa"",""original_url"":""https://acme.dev/amber/canyon/297""}"
298,298,215,created,2025-06-19 16:12:14,"{""short_code"":""itTws8"",""original_url"":""https://hackstack.io/warm/network/298""}"
299,299,14,created,2025-11-10 13:59:21,"{""short_code"":""a9DXUu"",""original_url"":""https://seeded.app/mellow/canyon/299""}"
300,300,348,created,2025-07-19 20:02:03,"{""short_code"":""Dk4aNh"",""original_url"":""https://example.com/tidy/field/300""}"
301,301,116,created,2025-02-13 20:23:03,"{""short_code"":""c8nQNP"",""original_url"":""https://hackstack.io/cobalt/pioneer/301""}"
302,302,37,created,2025-05-18 19:51:08,"{""short_code"":""sVrxnH"",""original_url"":""https://opswise.net/clear/zenith/302""}"
303,303,132,created,2025-07-23 07:46:08,"{""short_code"":""SN8Z38"",""original_url"":""https://hackstack.io/calm/orbit/303""}"
304,304,351,created,2025-02-10 09:30:40,"{""short_code"":""uNJ4sN"",""original_url"":""https://relay.cloud/clear/harvest/304""}"
305,305,371,created,2025-07-29 13:24:19,"{""short_code"":""ODMdGz"",""original_url"":""https://hackstack.io/keen/uplink/305""}"
306,306,217,created,2025-09-11 02:07:10,"{""short_code"":""2NxUEo"",""original_url"":""https://relay.cloud/calm/pioneer/306""}"
307,307,26,created,2026-01-27 18:06:21,"{""short_code"":""HwtbwP"",""original_url"":""https://relay.cloud/young/river/307""}"
308,308,152,created,2025-10-12 20:31:11,"{""short_code"":""qykr3m"",""original_url"":""https://opswise.net/amber/kernel/308""}"
309,309,291,created,2026-01-07 09:57:30,"{""short_code"":""ZExu9S"",""original_url"":""https://seeded.app/quiet/quartz/309""}"
310,310,42,created,2025-03-09 23:42:59,"{""short_code"":""xvUJKT"",""original_url"":""https://hackstack.io/urban/garden/310""}"
311,311,284,created,2025-02-21 19:03:40,"{""short_code"":""RoELNN"",""original_url"":""https://opswise.net/clear/uplink/311""}"
312,312,75,created,2026-02-09 22:18:41,"{""short_code"":""RMsoJZ"",""original_url"":""https://hackstack.io/quiet/uplink/312""}"
313,313,347,created,2025-06-06 17:51:10,"{""short_code"":""DKJKhP"",""original_url"":""https://hackstack.io/harbor/harvest/313""}"
314,314,295,created,2025-01-19 09:04:00,"{""short_code"":""54oYDS"",""original_url"":""https://seeded.app/warm/signal/314""}"
315,315,148,created,2025-04-24 12:48:17,"{""short_code"":""3JVANy"",""original_url"":""https://seeded.app/vivid/signal/315""}"
316,316,298,created,2026-02-02 22:09:28,"{""short_code"":""SFlD8O"",""original_url"":""https://acme.dev/brisk/zenith/316""}"
317,317,324,created,2025-11-27 21:03:49,"{""short_code"":""b1JnZ7"",""original_url"":""https://relay.cloud/forest/journey/317""}"
318,318,76,created,2025-10-27 14:21:53,"{""short_code"":""mCYoQm"",""original_url"":""https://relay.cloud/amber/river/318""}"
319,319,378,created,2025-03-02 19:45:03,"{""short_code"":""cFN0AE"",""original_url"":""https://acme.dev/jade/meadow/319""}"
320,320,224,created,2025-02-17 17:07:04,"{""short_code"":""DtFpla"",""original_url"":""https://example.com/lively/canyon/320""}"
321,321,285,created,2025-04-05 01:54:28,"{""short_code"":""fTIUMf"",""original_url"":""https://hackstack.io/tidy/meadow/321""}"
322,322,161,created,2025-04-26 23:37:36,"{""short_code"":""ZqoheF"",""original_url"":""https://opswise.net/cobalt/field/322""}"
323,323,19,created,2025-12-18 03:21:08,"{""short_code"":""HjAzLA"",""original_url"":""https://relay.cloud/proud/harvest/323""}"
324,324,3,created,2025-07-05 05:10:35,"{""short_code"":""bVjxyq"",""original_url"":""https://relay.cloud/tidy/canyon/324""}"
325,325,347,created,2026-01-05 04:17:14,"{""short_code"":""YODHdW"",""original_url"":""https://acme.dev/keen/yard/325""}"
326,326,249,created,2025-12-10 06:28:31,"{""short_code"":""kZn3Fd"",""original_url"":""https://acme.dev/ember/beacon/326""}"
327,327,227,created,2026-02-17 15:44:48,"{""short_code"":""NtpHoc"",""original_url"":""https://acme.dev/clear/trail/327""}"
328,328,138,created,2025-05-09 13:12:03,"{""short_code"":""jidOtY"",""original_url"":""https://hackstack.io/warm/yard/328""}"
329,329,221,created,2025-05-28 07:39:09,"{""short_code"":""LdLpHy"",""original_url"":""https://acme.dev/mellow/uplink/329""}"
330,330,156,created,2025-04-29 01:38:24,"{""short_code"":""s06Jz1"",""original_url"":""https://acme.dev/clear/harvest/330""}"
331,331,383,created,2025-05-07 07:07:50,"{""short_code"":""KuBtju"",""original_url"":""https://example.com/ember/uplink/331""}"
332,332,218,created,2025-12-26 03:39:43,"{""short_code"":""XUZRxi"",""original_url"":""https://example.com/mellow/meadow/332""}"
333,333,172,created,2025-03-26 18:14:51,"{""short_code"":""2wC2kU"",""original_url"":""https://seeded.app/brisk/valley/333""}"
334,334,390,created,2025-02-19 09:56:24,"{""short_code"":""wRxpPg"",""original_url"":""https://opswise.net/tidy/field/334""}"
335,335,358,created,2025-03-13 22:58:12,"{""short_code"":""1r1z3L"",""original_url"":""https://opswise.net/proud/beacon/335""}"
336,336,57,created,2025-06-15 04:32:53,"{""short_code"":""gDCzsh"",""original_url"":""https://acme.dev/calm/journey/336""}"
337,337,6,created,2026-01-17 21:03:56,"{""short_code"":""dkC5JQ"",""original_url"":""https://seeded.app/navy/window/337""}"
338,338,121,created,2025-07-18 09:13:05,"{""short_code"":""Fn80hR"",""original_url"":""https://example.com/ember/island/338""}"
339,339,365,created,2025-11-14 01:51:45,"{""short_code"":""nvgO88"",""original_url"":""https://relay.cloud/mellow/harvest/339""}"
340,340,99,created,2025-05-15 22:15:21,"{""short_code"":""sIsgUB"",""original_url"":""https://seeded.app/navy/delta/340""}"
341,341,342,created,2025-02-12 17:53:08,"{""short_code"":""k3DjJq"",""original_url"":""https://relay.cloud/urban/window/341""}"
342,342,211,created,2025-05-17 01:33:59,"{""short_code"":""HBg0Rc"",""original_url"":""https://relay.cloud/urban/orbit/342""}"
343,343,144,created,2026-01-27 13:18:14,"{""short_code"":""Xg7ASo"",""original_url"":""https://acme.dev/tidy/journey/343""}"
344,344,176,created,2025-06-27 04:18:54,"{""short_code"":""Nt5ZT0"",""original_url"":""https://relay.cloud/ember/beacon/344""}"
345,345,285,created,2025-08-09 17:30:19,"{""short_code"":""PlvdcD"",""original_url"":""https://example.com/gold/anchor/345""}"
346,346,133,created,2025-03-10 03:21:19,"{""short_code"":""czxYZ3"",""original_url"":""https://relay.cloud/rapid/yard/346""}"
347,347,310,created,2025-08-31 12:00:53,"{""short_code"":""nwUtZi"",""original_url"":""https://relay.cloud/ember/yard/347""}"
348,348,321,created,2025-08-09 04:14:45,"{""short_code"":""Nmz1oN"",""original_url"":""https://example.com/silver/signal/348""}"
349,349,344,created,2025-07-13 16:47:42,"{""short_code"":""IFyIUU"",""original_url"":""https://hackstack.io/dawn/river/349""}"
350,350,276,created,2025-12-19 14:19:05,"{""short_code"":""dtGS2e"",""original_url"":""https://hackstack.io/opal/orbit/350""}"
351,351,380,created,2026-01-22 02:08:55,"{""short_code"":""lnwGdX"",""original_url"":""https://relay.cloud/proud/meadow/351""}"
352,352,326,created,2025-01-20 18:43:29,"{""short_code"":""ZvyQNJ"",""original_url"":""https://seeded.app/brisk/meadow/352""}"
353,353,40,created,2025-07-20 18:17:29,"{""short_code"":""MYq5oq"",""original_url"":""https://relay.cloud/harbor/delta/353""}"
354,354,310,created,2025-07-21 03:08:42,"{""short_code"":""tvCKny"",""original_url"":""https://example.com/young/pioneer/354""}"
355,355,109,created,2025-10-08 00:51:46,"{""short_code"":""LELr9Q"",""original_url"":""https://example.com/tidy/river/355""}"
356,356,114,created,2025-01-19 06:32:44,"{""short_code"":""d3FHUm"",""original_url"":""https://seeded.app/keen/anchor/356""}"
357,357,102,created,2025-10-04 18:27:37,"{""short_code"":""zK6ws7"",""original_url"":""https://seeded.app/warm/delta/357""}"
